underlying,ts,bid,ask,spot,runbet_spot
frxAUDJPY,2014-04-29 06:25:49,94.718,94.737,94.726,94.726
frxAUDJPY,2014-04-29 06:25:50,94.722,94.73,94.726,94.726
frxAUDJPY,2014-04-29 06:25:51,94.721,94.734,94.728,94.728
frxAUDJPY,2014-04-29 06:25:54,94.716,94.732,94.725,94.725
frxAUDJPY,2014-04-29 06:25:55,94.71,94.746,94.726,94.726
frxAUDJPY,2014-04-29 06:25:58,94.721,94.734,94.727,94.727
frxAUDJPY,2014-04-29 06:25:59,94.717,94.737,94.726,94.726
frxAUDJPY,2014-04-29 06:26:00,94.72,94.732,94.726,94.726
frxAUDJPY,2014-04-29 06:26:02,94.718,94.736,94.726,94.726
frxAUDJPY,2014-04-29 06:26:05,94.71,94.746,94.727,94.727
frxAUDJPY,2014-04-29 06:26:07,94.715,94.735,94.725,94.725
frxAUDJPY,2014-04-29 06:26:08,94.716,94.734,94.725,94.725
frxAUDJPY,2014-04-29 06:26:09,94.713,94.735,94.723,94.723
frxAUDJPY,2014-04-29 06:26:10,94.715,94.733,94.724,94.724
frxAUDJPY,2014-04-29 06:26:11,94.721,94.728,94.723,94.723
frxAUDJPY,2014-04-29 06:26:12,94.711,94.738,94.724,94.724
frxAUDJPY,2014-04-29 06:26:13,94.719,94.73,94.724,94.724
frxAUDJPY,2014-04-29 06:26:14,94.714,94.733,94.723,94.723
frxAUDJPY,2014-04-29 06:26:15,94.714,94.732,94.723,94.723
frxAUDJPY,2014-04-29 06:26:16,94.725,94.729,94.726,94.726
frxAUDJPY,2014-04-29 06:26:17,94.716,94.733,94.724,94.724
frxAUDJPY,2014-04-29 06:26:18,94.712,94.737,94.724,94.724
frxAUDJPY,2014-04-29 06:26:19,94.717,94.733,94.724,94.724
frxAUDJPY,2014-04-29 06:26:20,94.707,94.742,94.724,94.724
frxAUDJPY,2014-04-29 06:26:21,94.723,94.73,94.725,94.725
frxAUDJPY,2014-04-29 06:26:22,94.718,94.733,94.725,94.725
frxAUDJPY,2014-04-29 06:26:23,94.712,94.739,94.725,94.725
frxAUDJPY,2014-04-29 06:26:24,94.723,94.729,94.725,94.725
frxAUDJPY,2014-04-29 06:26:26,94.717,94.733,94.725,94.725
frxAUDJPY,2014-04-29 06:26:28,94.7,94.75,94.725,94.725
frxAUDJPY,2014-04-29 06:26:29,94.716,94.732,94.724,94.724
frxAUDJPY,2014-04-29 06:26:30,94.715,94.734,94.724,94.724
frxAUDJPY,2014-04-29 06:26:32,94.717,94.733,94.724,94.724
frxAUDJPY,2014-04-29 06:26:33,94.718,94.734,94.725,94.725
frxAUDJPY,2014-04-29 06:26:34,94.723,94.73,94.726,94.726
frxAUDJPY,2014-04-29 06:26:35,94.716,94.733,94.725,94.725
frxAUDJPY,2014-04-29 06:26:39,94.719,94.73,94.724,94.724
frxAUDJPY,2014-04-29 06:26:40,94.708,94.742,94.724,94.724
frxAUDJPY,2014-04-29 06:26:43,94.712,94.74,94.725,94.725
frxAUDJPY,2014-04-29 06:26:45,94.716,94.734,94.725,94.725
frxAUDJPY,2014-04-29 06:26:47,94.716,94.735,94.725,94.725
frxAUDJPY,2014-04-29 06:26:48,94.717,94.735,94.725,94.725
frxAUDJPY,2014-04-29 06:26:49,94.72,94.733,94.726,94.726
frxAUDJPY,2014-04-29 06:26:50,94.718,94.733,94.725,94.725
frxAUDJPY,2014-04-29 06:26:51,94.709,94.744,94.725,94.725
frxAUDJPY,2014-04-29 06:26:52,94.716,94.735,94.725,94.725
frxAUDJPY,2014-04-29 06:26:53,94.719,94.732,94.725,94.725
frxAUDJPY,2014-04-29 06:26:54,94.717,94.735,94.725,94.725
frxAUDJPY,2014-04-29 06:26:55,94.717,94.735,94.725,94.725
frxAUDJPY,2014-04-29 06:26:56,94.722,94.737,94.729,94.729
frxAUDJPY,2014-04-29 06:26:57,94.726,94.733,94.73,94.73
frxAUDJPY,2014-04-29 06:26:58,94.727,94.739,94.731,94.731
frxAUDJPY,2014-04-29 06:26:59,94.727,94.738,94.731,94.731
frxAUDJPY,2014-04-29 06:27:01,94.721,94.745,94.732,94.732
frxAUDJPY,2014-04-29 06:27:02,94.731,94.74,94.736,94.736
frxAUDJPY,2014-04-29 06:27:03,94.73,94.747,94.737,94.737
frxAUDJPY,2014-04-29 06:27:04,94.73,94.746,94.737,94.737
frxAUDJPY,2014-04-29 06:27:05,94.734,94.746,94.739,94.739
frxAUDJPY,2014-04-29 06:27:06,94.721,94.757,94.739,94.739
frxAUDJPY,2014-04-29 06:27:07,94.732,94.748,94.739,94.739
frxAUDJPY,2014-04-29 06:27:08,94.728,94.746,94.737,94.737
frxAUDJPY,2014-04-29 06:27:09,94.728,94.747,94.737,94.737
frxAUDJPY,2014-04-29 06:27:10,94.735,94.746,94.739,94.739
frxAUDJPY,2014-04-29 06:27:11,94.722,94.757,94.739,94.739
frxAUDJPY,2014-04-29 06:27:12,94.729,94.745,94.738,94.738
frxAUDJPY,2014-04-29 06:27:13,94.735,94.739,94.737,94.737
frxAUDJPY,2014-04-29 06:27:14,94.69,94.79,94.738,94.738
frxAUDJPY,2014-04-29 06:27:15,94.733,94.738,94.736,94.736
frxAUDJPY,2014-04-29 06:27:16,94.733,94.737,94.736,94.736
frxAUDJPY,2014-04-29 06:27:17,94.731,94.747,94.738,94.738
frxAUDJPY,2014-04-29 06:27:18,94.727,94.746,94.737,94.737
frxAUDJPY,2014-04-29 06:27:20,94.732,94.746,94.738,94.738
frxAUDJPY,2014-04-29 06:27:21,94.731,94.75,94.738,94.738
frxAUDJPY,2014-04-29 06:27:22,94.737,94.752,94.743,94.743
frxAUDJPY,2014-04-29 06:27:23,94.735,94.754,94.746,94.746
frxAUDJPY,2014-04-29 06:27:24,94.739,94.754,94.746,94.746
frxAUDJPY,2014-04-29 06:27:25,94.736,94.755,94.745,94.745
frxAUDJPY,2014-04-29 06:27:26,94.736,94.754,94.744,94.744
frxAUDJPY,2014-04-29 06:27:27,94.741,94.747,94.744,94.744
frxAUDJPY,2014-04-29 06:27:28,94.736,94.755,94.745,94.745
frxAUDJPY,2014-04-29 06:27:29,94.739,94.755,94.746,94.746
frxAUDJPY,2014-04-29 06:27:30,94.742,94.754,94.747,94.747
frxAUDJPY,2014-04-29 06:27:31,94.742,94.751,94.746,94.746
frxAUDJPY,2014-04-29 06:27:32,94.737,94.753,94.745,94.745
frxAUDJPY,2014-04-29 06:27:33,94.734,94.76,94.746,94.746
frxAUDJPY,2014-04-29 06:27:34,94.736,94.755,94.745,94.745
frxAUDJPY,2014-04-29 06:27:35,94.744,94.757,94.749,94.749
frxAUDJPY,2014-04-29 06:27:36,94.743,94.753,94.747,94.747
frxAUDJPY,2014-04-29 06:27:37,94.738,94.754,94.747,94.747
frxAUDJPY,2014-04-29 06:27:38,94.739,94.754,94.746,94.746
frxAUDJPY,2014-04-29 06:27:39,94.743,94.754,94.747,94.747
frxAUDJPY,2014-04-29 06:27:40,94.739,94.751,94.745,94.745
frxAUDJPY,2014-04-29 06:27:41,94.731,94.757,94.745,94.745
frxAUDJPY,2014-04-29 06:27:42,94.734,94.764,94.747,94.747
frxAUDJPY,2014-04-29 06:27:43,94.742,94.753,94.746,94.746
frxAUDJPY,2014-04-29 06:27:44,94.736,94.756,94.746,94.746
frxAUDJPY,2014-04-29 06:27:45,94.739,94.757,94.747,94.747
frxAUDJPY,2014-04-29 06:27:46,94.742,94.749,94.745,94.745
frxAUDJPY,2014-04-29 06:27:47,94.734,94.762,94.747,94.747
frxAUDJPY,2014-04-29 06:27:48,94.738,94.756,94.747,94.747
frxAUDJPY,2014-04-29 06:27:49,94.73,94.757,94.744,94.744
frxAUDJPY,2014-04-29 06:27:50,94.736,94.749,94.742,94.742
frxAUDJPY,2014-04-29 06:27:51,94.734,94.75,94.741,94.741
frxAUDJPY,2014-04-29 06:27:52,94.735,94.746,94.734,94.734
frxAUDJPY,2014-04-29 06:27:53,94.726,94.754,94.739,94.739
frxAUDJPY,2014-04-29 06:27:54,94.736,94.744,94.739,94.739
frxAUDJPY,2014-04-29 06:27:55,94.729,94.75,94.739,94.739
frxAUDJPY,2014-04-29 06:27:56,94.732,94.748,94.739,94.739
frxAUDJPY,2014-04-29 06:27:57,94.729,94.749,94.739,94.739
frxAUDJPY,2014-04-29 06:27:58,94.735,94.75,94.741,94.741
frxAUDJPY,2014-04-29 06:27:59,94.715,94.765,94.74,94.74
frxAUDJPY,2014-04-29 06:28:00,94.734,94.751,94.742,94.742
frxAUDJPY,2014-04-29 06:28:01,94.733,94.757,94.746,94.746
frxAUDJPY,2014-04-29 06:28:02,94.744,94.756,94.749,94.749
frxAUDJPY,2014-04-29 06:28:05,94.739,94.753,94.746,94.746
frxAUDJPY,2014-04-29 06:28:06,94.746,94.754,94.749,94.749
frxAUDJPY,2014-04-29 06:28:07,94.72,94.82,94.761,94.761
frxAUDJPY,2014-04-29 06:28:08,94.742,94.757,94.754,94.754
frxAUDJPY,2014-04-29 06:28:09,94.723,94.773,94.748,94.748
frxAUDJPY,2014-04-29 06:28:10,94.737,94.759,94.749,94.749
frxAUDJPY,2014-04-29 06:28:11,94.71,94.81,94.755,94.755
frxAUDJPY,2014-04-29 06:28:12,94.735,94.766,94.752,94.752
frxAUDJPY,2014-04-29 06:28:14,94.7,94.8,94.75,94.75
frxAUDJPY,2014-04-29 06:28:15,94.736,94.755,94.746,94.746
frxAUDJPY,2014-04-29 06:28:16,94.742,94.756,94.748,94.748
frxAUDJPY,2014-04-29 06:28:17,94.733,94.761,94.747,94.747
frxAUDJPY,2014-04-29 06:28:18,94.737,94.759,94.753,94.753
frxAUDJPY,2014-04-29 06:28:19,94.722,94.772,94.751,94.751
frxAUDJPY,2014-04-29 06:28:20,94.73,94.83,94.766,94.766
frxAUDJPY,2014-04-29 06:28:21,94.737,94.757,94.75,94.75
frxAUDJPY,2014-04-29 06:28:22,94.744,94.754,94.748,94.748
frxAUDJPY,2014-04-29 06:28:23,94.738,94.758,94.748,94.748
frxAUDJPY,2014-04-29 06:28:24,94.745,94.751,94.748,94.748
frxAUDJPY,2014-04-29 06:28:25,94.746,94.751,94.749,94.749
frxAUDJPY,2014-04-29 06:28:26,94.747,94.752,94.75,94.75
frxAUDJPY,2014-04-29 06:28:27,94.744,94.76,94.751,94.751
frxAUDJPY,2014-04-29 06:28:28,94.746,94.761,94.753,94.753
frxAUDJPY,2014-04-29 06:28:29,94.748,94.753,94.751,94.751
frxAUDJPY,2014-04-29 06:28:30,94.745,94.762,94.752,94.752
frxAUDJPY,2014-04-29 06:28:31,94.745,94.762,94.753,94.753
frxAUDJPY,2014-04-29 06:28:32,94.748,94.754,94.751,94.751
frxAUDJPY,2014-04-29 06:28:33,94.748,94.753,94.751,94.751
frxAUDJPY,2014-04-29 06:28:34,94.747,94.761,94.753,94.753
frxAUDJPY,2014-04-29 06:28:35,94.742,94.758,94.751,94.751
frxAUDJPY,2014-04-29 06:28:36,94.753,94.756,94.754,94.754
frxAUDJPY,2014-04-29 06:28:37,94.747,94.763,94.755,94.755
frxAUDJPY,2014-04-29 06:28:38,94.753,94.753,94.753,94.753
frxAUDJPY,2014-04-29 06:28:39,94.753,94.755,94.759,94.759
frxAUDJPY,2014-04-29 06:28:40,94.752,94.76,94.755,94.755
frxAUDJPY,2014-04-29 06:28:41,94.752,94.759,94.754,94.754
frxAUDJPY,2014-04-29 06:28:42,94.746,94.764,94.755,94.755
frxAUDJPY,2014-04-29 06:28:43,94.739,94.769,94.753,94.753
frxAUDJPY,2014-04-29 06:28:46,94.749,94.761,94.754,94.754
frxAUDJPY,2014-04-29 06:28:48,94.746,94.764,94.755,94.755
frxAUDJPY,2014-04-29 06:28:49,94.741,94.768,94.754,94.754
frxAUDJPY,2014-04-29 06:28:51,94.742,94.768,94.754,94.754
frxAUDJPY,2014-04-29 06:28:53,94.743,94.768,94.755,94.755
frxAUDJPY,2014-04-29 06:28:54,94.751,94.761,94.755,94.755
frxAUDJPY,2014-04-29 06:28:55,94.745,94.764,94.754,94.754
frxAUDJPY,2014-04-29 06:28:56,94.745,94.756,94.753,94.753
frxAUDJPY,2014-04-29 06:28:57,94.746,94.756,94.752,94.752
frxAUDJPY,2014-04-29 06:28:58,94.745,94.757,94.75,94.75
frxAUDJPY,2014-04-29 06:28:59,94.7,94.8,94.748,94.748
frxAUDJPY,2014-04-29 06:29:00,94.735,94.745,94.747,94.747
frxAUDJPY,2014-04-29 06:29:01,94.735,94.742,94.743,94.743
frxAUDJPY,2014-04-29 06:29:02,94.739,94.749,94.745,94.745
frxAUDJPY,2014-04-29 06:29:03,94.73,94.757,94.742,94.742
frxAUDJPY,2014-04-29 06:29:04,94.742,94.749,94.744,94.744
frxAUDJPY,2014-04-29 06:29:05,94.742,94.752,94.746,94.746
frxAUDJPY,2014-04-29 06:29:06,94.739,94.755,94.746,94.746
frxAUDJPY,2014-04-29 06:29:08,94.74,94.752,94.746,94.746
frxAUDJPY,2014-04-29 06:29:09,94.724,94.774,94.748,94.748
frxAUDJPY,2014-04-29 06:29:10,94.738,94.756,94.747,94.747
frxAUDJPY,2014-04-29 06:29:11,94.74,94.754,94.758,94.758
frxAUDJPY,2014-04-29 06:29:13,94.733,94.761,94.747,94.747
frxAUDJPY,2014-04-29 06:29:15,94.738,94.751,94.745,94.745
frxAUDJPY,2014-04-29 06:29:16,94.737,94.757,94.746,94.746
frxAUDJPY,2014-04-29 06:29:18,94.737,94.75,94.744,94.744
frxAUDJPY,2014-04-29 06:29:19,94.736,94.756,94.746,94.746
frxAUDJPY,2014-04-29 06:29:20,94.737,94.749,94.743,94.743
frxAUDJPY,2014-04-29 06:29:21,94.737,94.747,94.742,94.742
frxAUDJPY,2014-04-29 06:29:22,94.738,94.749,94.742,94.742
frxAUDJPY,2014-04-29 06:29:23,94.737,94.751,94.743,94.743
frxAUDJPY,2014-04-29 06:29:24,94.737,94.749,94.742,94.742
frxAUDJPY,2014-04-29 06:29:25,94.731,94.752,94.741,94.741
frxAUDJPY,2014-04-29 06:29:26,94.735,94.75,94.742,94.742
frxAUDJPY,2014-04-29 06:29:27,94.735,94.751,94.743,94.743
frxAUDJPY,2014-04-29 06:29:28,94.741,94.745,94.742,94.742
frxAUDJPY,2014-04-29 06:29:29,94.717,94.767,94.741,94.741
frxAUDJPY,2014-04-29 06:29:30,94.737,94.749,94.742,94.742
frxAUDJPY,2014-04-29 06:29:31,94.73,94.755,94.742,94.742
frxAUDJPY,2014-04-29 06:29:32,94.736,94.75,94.742,94.742
frxAUDJPY,2014-04-29 06:29:33,94.732,94.75,94.741,94.741
frxAUDJPY,2014-04-29 06:29:34,94.726,94.756,94.741,94.741
frxAUDJPY,2014-04-29 06:29:36,94.735,94.743,94.74,94.74
frxAUDJPY,2014-04-29 06:29:37,94.732,94.75,94.741,94.741
frxAUDJPY,2014-04-29 06:29:38,94.729,94.756,94.741,94.741
frxAUDJPY,2014-04-29 06:29:39,94.734,94.747,94.74,94.74
frxAUDJPY,2014-04-29 06:29:40,94.732,94.75,94.741,94.741
frxAUDJPY,2014-04-29 06:29:41,94.71,94.78,94.743,94.743
frxAUDJPY,2014-04-29 06:29:42,94.737,94.748,94.742,94.742
frxAUDJPY,2014-04-29 06:29:43,94.728,94.757,94.742,94.742
frxAUDJPY,2014-04-29 06:29:44,94.735,94.749,94.742,94.742
frxAUDJPY,2014-04-29 06:29:45,94.732,94.751,94.741,94.741
frxAUDJPY,2014-04-29 06:29:46,94.738,94.748,94.743,94.743
frxAUDJPY,2014-04-29 06:29:47,94.737,94.75,94.744,94.744
frxAUDJPY,2014-04-29 06:29:48,94.742,94.755,94.747,94.747
frxAUDJPY,2014-04-29 06:29:49,94.738,94.754,94.745,94.745
frxAUDJPY,2014-04-29 06:29:50,94.739,94.754,94.746,94.746
frxAUDJPY,2014-04-29 06:29:51,94.744,94.752,94.747,94.747
frxAUDJPY,2014-04-29 06:29:52,94.743,94.756,94.751,94.751
frxAUDJPY,2014-04-29 06:29:53,94.744,94.756,94.75,94.75
frxAUDJPY,2014-04-29 06:29:54,94.738,94.756,94.747,94.747
frxAUDJPY,2014-04-29 06:29:56,94.74,94.751,94.746,94.746
frxAUDJPY,2014-04-29 06:29:57,94.744,94.756,94.748,94.748
frxAUDJPY,2014-04-29 06:29:58,94.74,94.753,94.746,94.746
frxAUDJPY,2014-04-29 06:29:59,94.74,94.754,94.747,94.747
frxAUDJPY,2014-04-29 06:30:00,94.74,94.751,94.746,94.746
frxAUDJPY,2014-04-29 06:30:01,94.738,94.756,94.746,94.746
frxAUDJPY,2014-04-29 06:30:02,94.744,94.756,94.748,94.748
frxAUDJPY,2014-04-29 06:30:03,94.741,94.757,94.749,94.749
frxAUDJPY,2014-04-29 06:30:04,94.733,94.765,94.749,94.749
frxAUDJPY,2014-04-29 06:30:05,94.745,94.758,94.75,94.75
frxAUDJPY,2014-04-29 06:30:06,94.741,94.752,94.748,94.748
frxAUDJPY,2014-04-29 06:30:07,94.737,94.763,94.749,94.749
frxAUDJPY,2014-04-29 06:30:08,94.742,94.76,94.75,94.75
frxAUDJPY,2014-04-29 06:30:09,94.74,94.757,94.749,94.749
frxAUDJPY,2014-04-29 06:30:11,94.742,94.758,94.749,94.749
frxAUDJPY,2014-04-29 06:30:12,94.741,94.756,94.749,94.749
frxAUDJPY,2014-04-29 06:30:13,94.737,94.765,94.75,94.75
frxAUDJPY,2014-04-29 06:30:14,94.738,94.765,94.751,94.751
frxAUDJPY,2014-04-29 06:30:15,94.737,94.765,94.751,94.751
frxAUDJPY,2014-04-29 06:30:16,94.744,94.761,94.752,94.752
frxAUDJPY,2014-04-29 06:30:17,94.741,94.762,94.751,94.751
frxAUDJPY,2014-04-29 06:30:18,94.743,94.771,94.757,94.757
frxAUDJPY,2014-04-29 06:30:19,94.75,94.762,94.755,94.755
frxAUDJPY,2014-04-29 06:30:20,94.742,94.771,94.755,94.755
frxAUDJPY,2014-04-29 06:30:21,94.747,94.763,94.755,94.755
frxAUDJPY,2014-04-29 06:30:22,94.751,94.764,94.756,94.756
frxAUDJPY,2014-04-29 06:30:23,94.748,94.765,94.756,94.756
frxAUDJPY,2014-04-29 06:30:25,94.754,94.759,94.756,94.756
frxAUDJPY,2014-04-29 06:30:26,94.753,94.761,94.756,94.756
frxAUDJPY,2014-04-29 06:30:27,94.741,94.77,94.755,94.755
frxAUDJPY,2014-04-29 06:30:29,94.748,94.762,94.755,94.755
frxAUDJPY,2014-04-29 06:30:30,94.739,94.771,94.755,94.755
frxAUDJPY,2014-04-29 06:30:31,94.753,94.76,94.756,94.756
frxAUDJPY,2014-04-29 06:30:32,94.754,94.761,94.761,94.761
frxAUDJPY,2014-04-29 06:30:33,94.748,94.764,94.757,94.757
frxAUDJPY,2014-04-29 06:30:34,94.751,94.764,94.756,94.756
frxAUDJPY,2014-04-29 06:30:35,94.743,94.772,94.756,94.756
frxAUDJPY,2014-04-29 06:30:36,94.7,94.8,94.752,94.752
frxAUDJPY,2014-04-29 06:30:37,94.747,94.765,94.755,94.755
frxAUDJPY,2014-04-29 06:30:38,94.751,94.762,94.756,94.756
frxAUDJPY,2014-04-29 06:30:39,94.731,94.781,94.755,94.755
frxAUDJPY,2014-04-29 06:30:40,94.739,94.77,94.754,94.754
frxAUDJPY,2014-04-29 06:30:42,94.742,94.77,94.755,94.755
frxAUDJPY,2014-04-29 06:30:43,94.746,94.763,94.754,94.754
frxAUDJPY,2014-04-29 06:30:44,94.747,94.763,94.755,94.755
frxAUDJPY,2014-04-29 06:30:45,94.743,94.771,94.756,94.756
frxAUDJPY,2014-04-29 06:30:49,94.73,94.78,94.755,94.755
frxAUDJPY,2014-04-29 06:30:50,94.748,94.764,94.755,94.755
frxAUDJPY,2014-04-29 06:30:52,94.746,94.763,94.755,94.755
frxAUDJPY,2014-04-29 06:30:53,94.742,94.77,94.755,94.755
frxAUDJPY,2014-04-29 06:30:54,94.74,94.768,94.754,94.754
frxAUDJPY,2014-04-29 06:30:55,94.69,94.79,94.746,94.746
frxAUDJPY,2014-04-29 06:30:56,94.749,94.761,94.754,94.754
frxAUDJPY,2014-04-29 06:30:59,94.746,94.763,94.754,94.754
frxAUDJPY,2014-04-29 06:31:00,94.746,94.766,94.756,94.756
frxAUDJPY,2014-04-29 06:31:01,94.746,94.764,94.755,94.755
frxAUDJPY,2014-04-29 06:31:02,94.73,94.81,94.764,94.764
frxAUDJPY,2014-04-29 06:31:03,94.746,94.765,94.759,94.759
frxAUDJPY,2014-04-29 06:31:04,94.747,94.763,94.755,94.755
frxAUDJPY,2014-04-29 06:31:05,94.746,94.764,94.755,94.755
frxAUDJPY,2014-04-29 06:31:06,94.751,94.759,94.754,94.754
frxAUDJPY,2014-04-29 06:31:07,94.746,94.762,94.754,94.754
frxAUDJPY,2014-04-29 06:31:08,94.751,94.759,94.754,94.754
frxAUDJPY,2014-04-29 06:31:09,94.729,94.779,94.754,94.754
frxAUDJPY,2014-04-29 06:31:13,94.72,94.8,94.758,94.758
frxAUDJPY,2014-04-29 06:31:14,94.746,94.762,94.755,94.755
frxAUDJPY,2014-04-29 06:31:15,94.742,94.762,94.753,94.753
frxAUDJPY,2014-04-29 06:31:16,94.751,94.758,94.753,94.753
frxAUDJPY,2014-04-29 06:31:17,94.749,94.76,94.757,94.757
frxAUDJPY,2014-04-29 06:31:19,94.745,94.763,94.755,94.755
frxAUDJPY,2014-04-29 06:31:20,94.72,94.82,94.771,94.771
frxAUDJPY,2014-04-29 06:31:21,94.74,94.769,94.753,94.753
frxAUDJPY,2014-04-29 06:31:22,94.741,94.768,94.754,94.754
frxAUDJPY,2014-04-29 06:31:23,94.753,94.765,94.762,94.762
frxAUDJPY,2014-04-29 06:31:24,94.742,94.766,94.754,94.754
frxAUDJPY,2014-04-29 06:31:25,94.745,94.763,94.754,94.754
frxAUDJPY,2014-04-29 06:31:26,94.735,94.767,94.751,94.751
frxAUDJPY,2014-04-29 06:31:28,94.74,94.76,94.753,94.753
frxAUDJPY,2014-04-29 06:31:29,94.749,94.754,94.752,94.752
frxAUDJPY,2014-04-29 06:31:30,94.747,94.76,94.753,94.753
frxAUDJPY,2014-04-29 06:31:31,94.74,94.762,94.751,94.751
frxAUDJPY,2014-04-29 06:31:33,94.744,94.761,94.752,94.752
frxAUDJPY,2014-04-29 06:31:34,94.746,94.759,94.752,94.752
frxAUDJPY,2014-04-29 06:31:35,94.74,94.761,94.751,94.751
frxAUDJPY,2014-04-29 06:31:36,94.742,94.758,94.75,94.75
frxAUDJPY,2014-04-29 06:31:37,94.742,94.758,94.75,94.75
frxAUDJPY,2014-04-29 06:31:38,94.747,94.753,94.75,94.75
frxAUDJPY,2014-04-29 06:31:39,94.748,94.755,94.75,94.75
frxAUDJPY,2014-04-29 06:31:40,94.74,94.762,94.751,94.751
frxAUDJPY,2014-04-29 06:31:41,94.734,94.77,94.752,94.752
frxAUDJPY,2014-04-29 06:31:42,94.749,94.756,94.752,94.752
frxAUDJPY,2014-04-29 06:31:43,94.738,94.766,94.752,94.752
frxAUDJPY,2014-04-29 06:31:45,94.743,94.761,94.752,94.752
frxAUDJPY,2014-04-29 06:31:46,94.747,94.761,94.754,94.754
frxAUDJPY,2014-04-29 06:31:47,94.745,94.765,94.754,94.754
frxAUDJPY,2014-04-29 06:31:48,94.746,94.762,94.754,94.754
frxAUDJPY,2014-04-29 06:31:49,94.746,94.764,94.754,94.754
frxAUDJPY,2014-04-29 06:31:50,94.745,94.765,94.754,94.754
frxAUDJPY,2014-04-29 06:31:51,94.746,94.762,94.753,94.753
frxAUDJPY,2014-04-29 06:31:53,94.745,94.762,94.753,94.753
frxAUDJPY,2014-04-29 06:31:55,94.746,94.761,94.752,94.752
frxAUDJPY,2014-04-29 06:31:56,94.751,94.756,94.753,94.753
frxAUDJPY,2014-04-29 06:31:58,94.747,94.762,94.754,94.754
frxAUDJPY,2014-04-29 06:31:59,94.73,94.78,94.755,94.755
frxAUDJPY,2014-04-29 06:32:03,94.74,94.768,94.754,94.754
frxAUDJPY,2014-04-29 06:32:04,94.746,94.762,94.754,94.754
frxAUDJPY,2014-04-29 06:32:05,94.751,94.763,94.757,94.757
frxAUDJPY,2014-04-29 06:32:06,94.73,94.83,94.769,94.769
frxAUDJPY,2014-04-29 06:32:07,94.746,94.764,94.76,94.76
frxAUDJPY,2014-04-29 06:32:08,94.741,94.769,94.757,94.757
frxAUDJPY,2014-04-29 06:32:09,94.7,94.8,94.752,94.752
frxAUDJPY,2014-04-29 06:32:10,94.747,94.761,94.753,94.753
frxAUDJPY,2014-04-29 06:32:11,94.742,94.77,94.755,94.755
frxAUDJPY,2014-04-29 06:32:12,94.739,94.771,94.755,94.755
frxAUDJPY,2014-04-29 06:32:14,94.749,94.763,94.755,94.755
frxAUDJPY,2014-04-29 06:32:15,94.741,94.769,94.755,94.755
frxAUDJPY,2014-04-29 06:32:16,94.745,94.764,94.754,94.754
frxAUDJPY,2014-04-29 06:32:17,94.749,94.762,94.755,94.755
frxAUDJPY,2014-04-29 06:32:19,94.746,94.765,94.755,94.755
frxAUDJPY,2014-04-29 06:32:20,94.745,94.761,94.753,94.753
frxAUDJPY,2014-04-29 06:32:21,94.741,94.77,94.754,94.754
frxAUDJPY,2014-04-29 06:32:22,94.737,94.77,94.753,94.753
frxAUDJPY,2014-04-29 06:32:24,94.72,94.8,94.757,94.757
frxAUDJPY,2014-04-29 06:32:25,94.749,94.761,94.754,94.754
frxAUDJPY,2014-04-29 06:32:26,94.744,94.76,94.752,94.752
frxAUDJPY,2014-04-29 06:32:27,94.75,94.755,94.752,94.752
frxAUDJPY,2014-04-29 06:32:28,94.739,94.768,94.752,94.752
frxAUDJPY,2014-04-29 06:32:29,94.747,94.761,94.753,94.753
frxAUDJPY,2014-04-29 06:32:31,94.747,94.761,94.753,94.753
frxAUDJPY,2014-04-29 06:32:32,94.743,94.761,94.752,94.752
frxAUDJPY,2014-04-29 06:32:33,94.751,94.76,94.754,94.754
frxAUDJPY,2014-04-29 06:32:34,94.741,94.767,94.754,94.754
frxAUDJPY,2014-04-29 06:32:36,94.745,94.764,94.754,94.754
frxAUDJPY,2014-04-29 06:32:37,94.745,94.763,94.754,94.754
frxAUDJPY,2014-04-29 06:32:38,94.741,94.768,94.754,94.754
frxAUDJPY,2014-04-29 06:32:39,94.728,94.778,94.753,94.753
frxAUDJPY,2014-04-29 06:32:40,94.75,94.758,94.754,94.754
frxAUDJPY,2014-04-29 06:32:41,94.746,94.765,94.756,94.756
frxAUDJPY,2014-04-29 06:32:42,94.749,94.765,94.756,94.756
frxAUDJPY,2014-04-29 06:32:43,94.752,94.765,94.758,94.758
frxAUDJPY,2014-04-29 06:32:44,94.75,94.766,94.758,94.758
frxAUDJPY,2014-04-29 06:32:45,94.754,94.76,94.757,94.757
frxAUDJPY,2014-04-29 06:32:46,94.753,94.76,94.756,94.756
frxAUDJPY,2014-04-29 06:32:47,94.754,94.768,94.763,94.763
frxAUDJPY,2014-04-29 06:32:48,94.764,94.77,94.767,94.767
frxAUDJPY,2014-04-29 06:32:49,94.759,94.776,94.767,94.767
frxAUDJPY,2014-04-29 06:32:50,94.757,94.777,94.767,94.767
frxAUDJPY,2014-04-29 06:32:52,94.759,94.777,94.767,94.767
frxAUDJPY,2014-04-29 06:32:53,94.754,94.781,94.767,94.767
frxAUDJPY,2014-04-29 06:32:54,94.764,94.771,94.767,94.767
frxAUDJPY,2014-04-29 06:32:55,94.759,94.774,94.767,94.767
frxAUDJPY,2014-04-29 06:32:57,94.765,94.771,94.767,94.767
frxAUDJPY,2014-04-29 06:32:58,94.759,94.774,94.767,94.767
frxAUDJPY,2014-04-29 06:32:59,94.742,94.792,94.767,94.767
